1	Q0	104060	1	3.9496553522977966	the14
1	Q0	104061	2	3.9496553522977966	the14
1	Q0	168814	3	3.9496553522977966	the14
1	Q0	83032	4	3.449621845134416	the14
1	Q0	29718	5	3.4214814702710403	the14
1	Q0	91013	6	3.4214814702710403	the14
1	Q0	127485	7	3.2555208052822286	the14
1	Q0	127486	8	3.2555208052822286	the14
1	Q0	98476	9	3.1414149242392577	the14
1	Q0	161886	10	3.1414149242392577	the14
1	Q0	86000	11	3.061276056792714	the14
1	Q0	44874	12	2.9590120754908984	the14
1	Q0	107283	13	2.9590120754908984	the14
1	Q0	107284	14	2.9590120754908984	the14
1	Q0	8364	15	2.8833909384652134	the14
1	Q0	84867	16	2.726607045945498	the14
1	Q0	14	17	2.707767545995413	the14
1	Q0	13946	18	2.6963946838735193	the14
1	Q0	122553	19	2.5739397392315344	the14
1	Q0	122554	20	2.5739397392315344	the14
1	Q0	122555	21	2.5739397392315344	the14
1	Q0	186652	22	2.5739397392315344	the14
1	Q0	17265	23	2.4870703663279876	the14
1	Q0	84552	24	2.472721955763446	the14
1	Q0	92484	25	2.4403334817543696	the14
1	Q0	137986	26	2.4403334817543696	the14
1	Q0	180431	27	2.3927321694192645	the14
1	Q0	98061	28	2.367532173042129	the14
1	Q0	180528	29	2.367532173042129	the14
1	Q0	130122	30	2.268030453018117	the14
1	Q0	130123	31	2.268030453018117	the14
1	Q0	138112	32	2.268030453018117	the14
1	Q0	20539	33	2.1869497432458247	the14
1	Q0	21320	34	2.077451712559995	the14
1	Q0	129389	35	2.077451712559995	the14
1	Q0	103058	36	2.0512258209589374	the14
1	Q0	133528	37	2.0512258209589374	the14
1	Q0	54083	38	2.0378548589196765	the14
1	Q0	67600	39	2.0378548589196765	the14
1	Q0	77984	40	2.0378548589196765	the14
1	Q0	117400	41	2.0378548589196765	the14
1	Q0	117401	42	2.0378548589196765	the14
1	Q0	131846	43	2.0378548589196765	the14
1	Q0	19486	44	1.9898936344329399	the14
1	Q0	129606	45	1.9671842379709723	the14
1	Q0	129607	46	1.9671842379709723	the14
1	Q0	171794	47	1.9671842379709723	the14
1	Q0	87848	48	1.9306227886397838	the14
1	Q0	127718	49	1.927204714945792	the14
1	Q0	148180	50	1.927204714945792	the14
1	Q0	188607	51	1.8906918131497719	the14
1	Q0	14688	52	1.8265638153607677	the14
1	Q0	174873	53	1.8257546885197804	the14
1	Q0	34062	54	1.7995611109064382	the14
1	Q0	162972	55	1.7732319216191028	the14
1	Q0	81979	56	1.7582535161955242	the14
1	Q0	110242	57	1.7307357853380105	the14
1	Q0	156062	58	1.7307357853380105	the14
1	Q0	118280	59	1.6927079576594317	the14
1	Q0	142276	60	1.6927079576594317	the14
1	Q0	120776	61	1.6799158097075393	the14
1	Q0	158983	62	1.6799158097075393	the14
1	Q0	46543	63	1.6253094143724125	the14
1	Q0	109088	64	1.6253094143724125	the14
1	Q0	109089	65	1.6253094143724125	the14
1	Q0	20744	66	1.6251208655487208	the14
1	Q0	89034	67	1.5708798348240451	the14
1	Q0	89035	68	1.5708798348240451	the14
1	Q0	136984	69	1.5708798348240451	the14
1	Q0	42098	70	1.563925873981425	the14
1	Q0	108977	71	1.562242658192701	the14
1	Q0	135553	72	1.5594695312485851	the14
1	Q0	142817	73	1.5547950992374842	the14
1	Q0	132210	74	1.5468868798781348	the14
1	Q0	132211	75	1.5468868798781348	the14
1	Q0	134871	76	1.5468868798781348	the14
1	Q0	19591	77	1.5403942671314153	the14
1	Q0	179075	78	1.5158682059553175	the14
1	Q0	109719	79	1.5010935009313187	the14
1	Q0	75802	80	1.4945086523904976	the14
1	Q0	169942	81	1.4945086523904976	the14
1	Q0	38954	82	1.4700115631492827	the14
1	Q0	141906	83	1.451776031205716	the14
1	Q0	39281	84	1.429165183685068	the14
1	Q0	114244	85	1.404141916065478	the14
1	Q0	138276	86	1.4039376962502872	the14
1	Q0	39204	87	1.4024522241479096	the14
1	Q0	101030	88	1.4024522241479096	the14
1	Q0	101031	89	1.4024522241479096	the14
1	Q0	171634	90	1.4012458651549518	the14
1	Q0	178000	91	1.3953174783084827	the14
1	Q0	93000	92	1.3802535950852972	the14
1	Q0	175651	93	1.3631948671087475	the14
1	Q0	43774	94	1.3612406851755694	the14
1	Q0	106076	95	1.3612406851755694	the14
1	Q0	106077	96	1.3612406851755694	the14
1	Q0	156267	97	1.3520754926638208	the14
1	Q0	74536	98	1.3448046042003383	the14
1	Q0	121397	99	1.3434361371731005	the14
1	Q0	57744	100	1.3421449962090914	the14
2	Q0	74506	1	5.6900178165581465	the14
2	Q0	106876	2	5.410458156468139	the14
2	Q0	177644	3	5.043407222637856	the14
2	Q0	159425	4	4.5893960653488515	the14
2	Q0	139540	5	4.572394726213664	the14
2	Q0	97741	6	4.477919864516525	the14
2	Q0	128122	7	4.2693693325624205	the14
2	Q0	162289	8	4.239153442942109	the14
2	Q0	118927	9	3.9958526416215485	the14
2	Q0	118928	10	3.9958526416215485	the14
2	Q0	37081	11	3.9952752918474403	the14
2	Q0	76194	12	3.9288740818389924	the14
2	Q0	138201	13	3.814752433721088	the14
2	Q0	149305	14	3.810717537229458	the14
2	Q0	170213	15	3.7790309843458973	the14
2	Q0	11237	16	3.7519133491842336	the14
2	Q0	189536	17	3.6255731899448405	the14
2	Q0	53376	18	3.4743817006721893	the14
2	Q0	69068	19	3.4533769119854787	the14
2	Q0	1099	20	3.449603946553217	the14
2	Q0	69702	21	3.4197833399110515	the14
2	Q0	162118	22	3.4151775108380034	the14
2	Q0	89783	23	3.3970463492228617	the14
2	Q0	179701	24	3.3970463492228617	the14
2	Q0	76226	25	3.3187328372033504	the14
2	Q0	132272	26	3.312270256501498	the14
2	Q0	164524	27	3.312270256501498	the14
2	Q0	69129	28	3.2955696853304453	the14
2	Q0	77198	29	3.292588243728093	the14
2	Q0	70691	30	3.254260899657984	the14
2	Q0	68901	31	3.1885735227391647	the14
2	Q0	189451	32	3.1721997664730655	the14
2	Q0	91301	33	3.162908247305117	the14
2	Q0	171047	34	3.1260259917200286	the14
2	Q0	130311	35	3.1142437835565513	the14
2	Q0	144121	36	3.056069330244244	the14
